-2.254999923706054688e+01,0.000000000000000000e+00,4.100000000000000000e+01,5.900000000000000000e+01,2.680999994277954102e+00,7.488591796875000000e+03,9.559999847412109375e+01
-4.795000076293945312e+01,8.000000000000000000e+00,3.200000000000000000e+01,6.000000000000000000e+01,2.707999944686889648e+00,7.270087402343750000e+03,6.129999923706054688e+01
-2.860000038146972656e+01,0.000000000000000000e+00,5.300000000000000000e+01,4.700000000000000000e+01,2.654000043869018555e+00,5.497321289062500000e+03,8.669999694824218750e+01
-3.700000000000000000e+01,1.000000000000000000e+00,4.100000000000000000e+01,5.800000000000000000e+01,2.704999923706054688e+00,7.559294921875000000e+03,8.150000000000000000e+01
-3.600000000000000000e+01,1.000000000000000000e+00,3.900000000000000000e+01,6.000000000000000000e+01,2.710999965667724609e+00,7.559294921875000000e+03,8.509999847412109375e+01
-4.847999954223632812e+01,0.000000000000000000e+00,2.400000000000000000e+01,7.600000000000000000e+01,2.730000019073486328e+00,7.618316894531250000e+03,6.680000305175781250e+01
-4.650000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,6.800000000000000000e+01,2.734999895095825195e+00,7.340244140625000000e+03,7.269999694824218750e+01
-2.439999961853027344e+01,3.000000000000000000e+00,4.000000000000000000e+01,5.700000000000000000e+01,2.654000043869018555e+00,4.972503906250000000e+03,1.080999984741210938e+02
-4.525000000000000000e+01,3.000000000000000000e+00,3.300000000000000000e+01,6.400000000000000000e+01,2.743000030517578125e+00,7.523443359375000000e+03,8.180000305175781250e+01
-3.895000076293945312e+01,4.000000000000000000e+00,3.200000000000000000e+01,6.400000000000000000e+01,2.732000112533569336e+00,7.152549316406250000e+03,7.909999847412109375e+01
-1.905999946594238281e+01,0.000000000000000000e+00,3.200000000000000000e+01,6.800000000000000000e+01,2.609999895095825195e+00,2.077875244140625000e+03,9.319999694824218750e+01
-1.444999980926513672e+01,8.000000000000000000e+00,4.300000000000000000e+01,4.900000000000000000e+01,2.732000112533569336e+00,1.303755004882812500e+03,7.159999847412109375e+01
-4.670000076293945312e+01,1.000000000000000000e+00,2.500000000000000000e+01,7.400000000000000000e+01,2.753999948501586914e+00,7.595457031250000000e+03,7.450000000000000000e+01
-2.155999946594238281e+01,1.500000000000000000e+01,3.800000000000000000e+01,4.700000000000000000e+01,2.645999908447265625e+00,2.208824951171875000e+03,7.419999694824218750e+01
-3.110000038146972656e+01,0.000000000000000000e+00,3.700000000000000000e+01,6.300000000000000000e+01,2.711999893188476562e+00,7.152549316406250000e+03,8.340000152587890625e+01
-4.090000152587890625e+01,1.000000000000000000e+00,2.400000000000000000e+01,7.500000000000000000e+01,2.743000030517578125e+00,7.082264648437500000e+03,8.740000152587890625e+01
-2.560000038146972656e+01,1.000000000000000000e+00,4.400000000000000000e+01,5.500000000000000000e+01,2.717000007629394531e+00,4.540501953125000000e+03,9.490000152587890625e+01
-2.870000076293945312e+01,3.000000000000000000e+00,4.500000000000000000e+01,5.200000000000000000e+01,2.673000097274780273e+00,5.694240722656250000e+03,8.530000305175781250e+01
-4.395000076293945312e+01,1.000000000000000000e+00,2.800000000000000000e+01,7.100000000000000000e+01,2.734999895095825195e+00,7.528234375000000000e+03,8.040000152587890625e+01
-3.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+01,5.900000000000000000e+01,2.706000089645385742e+00,7.559294921875000000e+03,8.800000000000000000e+01
-2.310000038146972656e+01,0.000000000000000000e+00,4.400000000000000000e+01,5.600000000000000000e+01,2.703000068664550781e+00,5.904530273437500000e+03,1.061999969482421875e+02
-2.539999961853027344e+01,6.000000000000000000e+01,8.000000000000000000e+00,3.100000000000000000e+01,2.710000038146972656e+00,2.949359863281250000e+03,3.650000000000000000e+01
-4.740000152587890625e+01,0.000000000000000000e+00,2.500000000000000000e+01,7.500000000000000000e+01,2.736000061035156250e+00,7.082264648437500000e+03,7.530000305175781250e+01
-4.334999847412109375e+01,1.000000000000000000e+00,3.400000000000000000e+01,6.500000000000000000e+01,2.697000026702880859e+00,6.440284667968750000e+03,7.280000305175781250e+01
-2.179999923706054688e+01,1.000000000000000000e+00,4.200000000000000000e+01,5.700000000000000000e+01,2.674999952316284180e+00,5.710841308593750000e+03,1.070000000000000000e+02
-1.867000007629394531e+01,5.000000000000000000e+00,4.700000000000000000e+01,4.800000000000000000e+01,2.648000001907348633e+00,2.208824951171875000e+03,7.230000305175781250e+01
-4.529999923706054688e+01,4.000000000000000000e+00,3.400000000000000000e+01,6.200000000000000000e+01,2.755000114440917969e+00,7.595457031250000000e+03,6.780000305175781250e+01
-3.940000152587890625e+01,2.000000000000000000e+00,3.200000000000000000e+01,6.600000000000000000e+01,2.753999948501586914e+00,7.082264648437500000e+03,8.040000152587890625e+01
-4.434999847412109375e+01,0.000000000000000000e+00,3.400000000000000000e+01,6.600000000000000000e+01,2.704999923706054688e+00,7.152549316406250000e+03,7.419999694824218750e+01
-4.325000000000000000e+01,1.000000000000000000e+00,2.600000000000000000e+01,7.300000000000000000e+01,2.729000091552734375e+00,7.559294921875000000e+03,8.469999694824218750e+01
-2.414999961853027344e+01,1.000000000000000000e+00,4.200000000000000000e+01,5.700000000000000000e+01,2.676000118255615234e+00,3.263807128906250000e+03,9.040000152587890625e+01
-2.703000068664550781e+01,1.000000000000000000e+00,3.400000000000000000e+01,6.500000000000000000e+01,2.729000091552734375e+00,3.564921386718750000e+03,9.790000152587890625e+01
-2.239999961853027344e+01,1.800000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01,2.658999919891357422e+00,3.691310058593750000e+03,6.750000000000000000e+01
-3.870000076293945312e+01,1.000000000000000000e+00,3.100000000000000000e+01,6.800000000000000000e+01,2.740999937057495117e+00,6.707565429687500000e+03,8.330000305175781250e+01
-2.551000022888183594e+01,1.000000000000000000e+00,5.300000000000000000e+01,4.600000000000000000e+01,2.688999891281127930e+00,4.368710937500000000e+03,9.330000305175781250e+01
-3.734999847412109375e+01,0.000000000000000000e+00,3.700000000000000000e+01,6.300000000000000000e+01,2.701999902725219727e+00,7.340244140625000000e+03,8.350000000000000000e+01
-2.810000038146972656e+01,0.000000000000000000e+00,4.600000000000000000e+01,5.400000000000000000e+01,2.687999963760375977e+00,7.340244140625000000e+03,8.540000152587890625e+01
-4.140000152587890625e+01,1.000000000000000000e+00,3.500000000000000000e+01,6.400000000000000000e+01,2.732000112533569336e+00,6.521953613281250000e+03,7.350000000000000000e+01
-1.939999961853027344e+01,1.000000000000000000e+00,3.800000000000000000e+01,6.100000000000000000e+01,2.709000110626220703e+00,6.521953613281250000e+03,9.109999847412109375e+01
-3.940000152587890625e+01,2.000000000000000000e+00,3.200000000000000000e+01,6.600000000000000000e+01,2.753999948501586914e+00,7.082264648437500000e+03,8.040000152587890625e+01
-2.529999923706054688e+01,1.000000000000000000e+00,5.300000000000000000e+01,4.600000000000000000e+01,2.655999898910522461e+00,6.990425781250000000e+03,1.036999969482421875e+02
-2.810000038146972656e+01,0.000000000000000000e+00,4.600000000000000000e+01,5.400000000000000000e+01,2.687999963760375977e+00,7.340244140625000000e+03,8.540000152587890625e+01
-1.629999923706054688e+01,1.000000000000000000e+00,4.600000000000000000e+01,5.300000000000000000e+01,2.674000024795532227e+00,3.961401855468750000e+03,9.600000000000000000e+01
-2.970000076293945312e+01,1.000000000000000000e+00,4.900000000000000000e+01,5.000000000000000000e+01,2.694999933242797852e+00,5.694240722656250000e+03,8.480000305175781250e+01
-3.329999923706054688e+01,3.000000000000000000e+00,4.400000000000000000e+01,5.300000000000000000e+01,2.719000101089477539e+00,5.386929199218750000e+03,8.100000000000000000e+01
-4.695000076293945312e+01,0.000000000000000000e+00,3.600000000000000000e+01,6.400000000000000000e+01,2.733000040054321289e+00,7.447418457031250000e+03,6.480000305175781250e+01
-3.609999847412109375e+01,3.000000000000000000e+00,4.700000000000000000e+01,5.000000000000000000e+01,2.700000047683715820e+00,6.242249511718750000e+03,8.659999847412109375e+01
-1.789999961853027344e+01,2.000000000000000000e+00,5.300000000000000000e+01,4.500000000000000000e+01,2.720000028610229492e+00,5.297873535156250000e+03,8.850000000000000000e+01
-2.132999992370605469e+01,2.000000000000000000e+00,5.100000000000000000e+01,4.700000000000000000e+01,2.664000034332275391e+00,2.513826416015625000e+03,9.200000000000000000e+01
-2.238999938964843750e+01,1.000000000000000000e+00,4.400000000000000000e+01,5.500000000000000000e+01,2.690000057220458984e+00,5.003375488281250000e+03,9.300000000000000000e+01
-3.600000000000000000e+01,2.000000000000000000e+00,2.600000000000000000e+01,7.200000000000000000e+01,2.686000108718872070e+00,6.542298339843750000e+03,8.159999847412109375e+01
-4.295000076293945312e+01,1.000000000000000000e+00,3.100000000000000000e+01,6.800000000000000000e+01,2.703999996185302734e+00,7.340244140625000000e+03,7.909999847412109375e+01
-2.189999961853027344e+01,1.000000000000000000e+00,4.700000000000000000e+01,5.200000000000000000e+01,2.703999996185302734e+00,5.297873535156250000e+03,8.259999847412109375e+01
-5.090000152587890625e+01,0.000000000000000000e+00,2.500000000000000000e+01,7.500000000000000000e+01,2.717000007629394531e+00,7.559294921875000000e+03,7.180000305175781250e+01
-2.532999992370605469e+01,0.000000000000000000e+00,4.600000000000000000e+01,5.400000000000000000e+01,2.667999982833862305e+00,5.386929199218750000e+03,9.309999847412109375e+01
-2.120000076293945312e+01,1.000000000000000000e+00,4.200000000000000000e+01,5.700000000000000000e+01,2.700000047683715820e+00,7.618316894531250000e+03,9.669999694824218750e+01
-3.531999969482421875e+01,2.400000000000000000e+01,3.400000000000000000e+01,4.200000000000000000e+01,2.690999984741210938e+00,5.386929199218750000e+03,7.480000305175781250e+01
-4.495000076293945312e+01,0.000000000000000000e+00,3.200000000000000000e+01,6.800000000000000000e+01,2.747999906539916992e+00,7.340244140625000000e+03,6.800000000000000000e+01
-4.195000076293945312e+01,1.000000000000000000e+00,2.800000000000000000e+01,7.100000000000000000e+01,2.730000019073486328e+00,7.340244140625000000e+03,8.919999694824218750e+01
-1.879999923706054688e+01,2.000000000000000000e+00,4.700000000000000000e+01,5.100000000000000000e+01,2.700999975204467773e+00,5.710841308593750000e+03,1.080000000000000000e+02
-4.975000000000000000e+01,0.000000000000000000e+00,4.600000000000000000e+01,5.400000000000000000e+01,2.700000047683715820e+00,7.671064453125000000e+03,6.379999923706054688e+01
-3.243999862670898438e+01,2.000000000000000000e+00,4.000000000000000000e+01,5.800000000000000000e+01,2.700000047683715820e+00,4.698186523437500000e+03,8.619999694824218750e+01
-4.425000000000000000e+01,1.000000000000000000e+00,3.400000000000000000e+01,6.500000000000000000e+01,2.684999942779541016e+00,7.559294921875000000e+03,7.469999694824218750e+01
-3.893000030517578125e+01,7.000000000000000000e+00,4.300000000000000000e+01,4.900000000000000000e+01,2.720999956130981445e+00,6.000036621093750000e+03,9.250000000000000000e+01
-3.925000000000000000e+01,2.000000000000000000e+00,3.700000000000000000e+01,6.100000000000000000e+01,2.707999944686889648e+00,6.440284667968750000e+03,5.540000152587890625e+01
-4.850000000000000000e+01,1.400000000000000000e+01,3.500000000000000000e+01,5.100000000000000000e+01,2.719000101089477539e+00,7.340244140625000000e+03,7.030000305175781250e+01
-2.522999954223632812e+01,2.000000000000000000e+00,4.800000000000000000e+01,5.000000000000000000e+01,2.694000005722045898e+00,7.305673339843750000e+03,1.034000015258789062e+02
-3.003000068664550781e+01,1.600000000000000000e+01,3.100000000000000000e+01,5.300000000000000000e+01,2.717999935150146484e+00,3.564921386718750000e+03,7.590000152587890625e+01
-4.365000152587890625e+01,0.000000000000000000e+00,3.200000000000000000e+01,6.800000000000000000e+01,2.717000007629394531e+00,6.521953613281250000e+03,6.780000305175781250e+01
-2.080999946594238281e+01,0.000000000000000000e+00,6.100000000000000000e+01,3.900000000000000000e+01,2.654000043869018555e+00,2.151833251953125000e+03,7.700000000000000000e+01
-4.975000000000000000e+01,0.000000000000000000e+00,4.600000000000000000e+01,5.400000000000000000e+01,2.700000047683715820e+00,7.671064453125000000e+03,6.379999923706054688e+01
-2.760000038146972656e+01,1.000000000000000000e+00,4.500000000000000000e+01,5.400000000000000000e+01,2.700000047683715820e+00,4.540501953125000000e+03,8.630000305175781250e+01
-3.740000152587890625e+01,1.000000000000000000e+00,3.600000000000000000e+01,6.300000000000000000e+01,2.707999944686889648e+00,6.521953613281250000e+03,8.190000152587890625e+01
-4.634999847412109375e+01,0.000000000000000000e+00,3.000000000000000000e+01,7.000000000000000000e+01,2.726000070571899414e+00,7.152549316406250000e+03,7.059999847412109375e+01
-1.789999961853027344e+01,4.900000000000000000e+01,2.200000000000000000e+01,2.900000000000000000e+01,2.635999917984008789e+00,1.645878906250000000e+03,5.409999847412109375e+01
-2.879999923706054688e+01,2.000000000000000000e+00,5.000000000000000000e+01,4.800000000000000000e+01,2.634000062942504883e+00,5.710841308593750000e+03,8.780000305175781250e+01
-3.720000076293945312e+01,1.000000000000000000e+00,3.400000000000000000e+01,6.500000000000000000e+01,2.729000091552734375e+00,6.707565429687500000e+03,8.259999847412109375e+01
-3.529999923706054688e+01,1.000000000000000000e+00,3.500000000000000000e+01,6.400000000000000000e+01,2.667999982833862305e+00,6.551037597656250000e+03,9.400000000000000000e+01
-3.840000152587890625e+01,0.000000000000000000e+00,3.000000000000000000e+01,7.000000000000000000e+01,2.727999925613403320e+00,7.082264648437500000e+03,7.980000305175781250e+01
-1.870000076293945312e+01,1.000000000000000000e+00,4.000000000000000000e+01,5.900000000000000000e+01,2.697000026702880859e+00,5.694240722656250000e+03,1.194000015258789062e+02
-1.639999961853027344e+01,7.000000000000000000e+00,5.300000000000000000e+01,4.000000000000000000e+01,2.653000116348266602e+00,1.645878906250000000e+03,8.950000000000000000e+01
-2.654999923706054688e+01,0.000000000000000000e+00,4.100000000000000000e+01,5.900000000000000000e+01,2.673000097274780273e+00,7.488591796875000000e+03,9.209999847412109375e+01
-4.379999923706054688e+01,1.000000000000000000e+00,3.300000000000000000e+01,6.600000000000000000e+01,2.720999956130981445e+00,7.488591796875000000e+03,7.459999847412109375e+01
-4.140000152587890625e+01,1.000000000000000000e+00,2.400000000000000000e+01,7.500000000000000000e+01,2.730000019073486328e+00,7.082264648437500000e+03,8.650000000000000000e+01
-3.200000000000000000e+01,1.000000000000000000e+00,3.700000000000000000e+01,6.200000000000000000e+01,2.668999910354614258e+00,6.542298339843750000e+03,7.630000305175781250e+01
-1.721999931335449219e+01,4.000000000000000000e+00,4.600000000000000000e+01,5.000000000000000000e+01,2.634000062942504883e+00,2.208824951171875000e+03,7.350000000000000000e+01
-4.240000152587890625e+01,2.000000000000000000e+00,3.100000000000000000e+01,6.700000000000000000e+01,2.736999988555908203e+00,6.521953613281250000e+03,6.909999847412109375e+01
-2.702000045776367188e+01,0.000000000000000000e+00,4.000000000000000000e+01,6.000000000000000000e+01,2.690000057220458984e+00,6.440284667968750000e+03,8.740000152587890625e+01
-2.223999977111816406e+01,2.000000000000000000e+00,5.200000000000000000e+01,4.600000000000000000e+01,2.647000074386596680e+00,7.305673339843750000e+03,1.026999969482421875e+02
-4.340000152587890625e+01,1.000000000000000000e+00,3.100000000000000000e+01,6.800000000000000000e+01,2.714999914169311523e+00,7.488591796875000000e+03,8.580000305175781250e+01
-3.770000076293945312e+01,1.000000000000000000e+00,3.400000000000000000e+01,6.500000000000000000e+01,2.756999969482421875e+00,6.707565429687500000e+03,8.080000305175781250e+01
-4.790000152587890625e+01,2.000000000000000000e+00,3.400000000000000000e+01,6.400000000000000000e+01,2.710999965667724609e+00,7.559294921875000000e+03,6.809999847412109375e+01
-1.920000076293945312e+01,2.000000000000000000e+00,3.800000000000000000e+01,6.000000000000000000e+01,2.710000038146972656e+00,7.618316894531250000e+03,9.859999847412109375e+01
-3.620000076293945312e+01,1.000000000000000000e+00,3.200000000000000000e+01,6.700000000000000000e+01,2.736000061035156250e+00,6.707565429687500000e+03,8.259999847412109375e+01
-2.854999923706054688e+01,1.500000000000000000e+01,3.000000000000000000e+01,5.500000000000000000e+01,2.730999946594238281e+00,3.753514648437500000e+03,9.000000000000000000e+01
-4.740000152587890625e+01,0.000000000000000000e+00,2.500000000000000000e+01,7.500000000000000000e+01,2.736000061035156250e+00,7.082264648437500000e+03,7.530000305175781250e+01
-4.797999954223632812e+01,6.400000000000000000e+01,1.800000000000000000e+01,1.200000000000000000e+01,2.631999969482421875e+00,6.000036621093750000e+03,9.030000305175781250e+01
-4.208000183105468750e+01,5.400000000000000000e+01,2.600000000000000000e+01,2.000000000000000000e+01,2.599999904632568359e+00,5.578633789062500000e+03,5.220000076293945312e+01
-4.740000152587890625e+01,1.100000000000000000e+01,2.800000000000000000e+01,6.100000000000000000e+01,2.733000040054321289e+00,7.559294921875000000e+03,7.119999694824218750e+01
-5.047000122070312500e+01,0.000000000000000000e+00,3.100000000000000000e+01,6.900000000000000000e+01,2.721999883651733398e+00,7.618316894531250000e+03,6.469999694824218750e+01
-2.539999961853027344e+01,1.000000000000000000e+00,4.100000000000000000e+01,5.800000000000000000e+01,2.686000108718872070e+00,7.253408691406250000e+03,1.015000000000000000e+02
-3.934999847412109375e+01,2.000000000000000000e+00,3.200000000000000000e+01,6.600000000000000000e+01,2.730000019073486328e+00,7.340244140625000000e+03,8.080000305175781250e+01
-3.850000000000000000e+01,3.000000000000000000e+00,4.300000000000000000e+01,5.400000000000000000e+01,2.681999921798706055e+00,5.469026367187500000e+03,7.669999694824218750e+01
-5.025000000000000000e+01,2.900000000000000000e+01,4.700000000000000000e+01,2.400000000000000000e+01,2.681999921798706055e+00,7.595457031250000000e+03,3.759999847412109375e+01
-2.900000000000000000e+01,1.000000000000000000e+00,3.500000000000000000e+01,6.400000000000000000e+01,2.664999961853027344e+00,6.542298339843750000e+03,8.259999847412109375e+01
-2.729999923706054688e+01,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,2.684000015258789062e+00,5.996488769531250000e+03,9.130000305175781250e+01
-4.915000152587890625e+01,0.000000000000000000e+00,4.500000000000000000e+01,5.500000000000000000e+01,2.720999956130981445e+00,7.671064453125000000e+03,5.809999847412109375e+01
-4.445000076293945312e+01,3.000000000000000000e+00,4.000000000000000000e+01,5.700000000000000000e+01,2.729000091552734375e+00,7.528234375000000000e+03,7.080000305175781250e+01
-3.522000122070312500e+01,1.000000000000000000e+00,5.900000000000000000e+01,4.000000000000000000e+01,2.645999908447265625e+00,7.305673339843750000e+03,9.509999847412109375e+01
