試験深度,砂,シルト,粘土,土粒子密度,distance,wl0
-39.349998474121094,1.0,30.0,69.0,2.7219998836517334,7152.54931640625,82.0
-26.399999618530273,6.0,32.0,62.0,2.7149999141693115,4419.67822265625,88.80000305175781
-22.93000030517578,1.0,57.0,42.0,2.6689999103546143,6000.03662109375,100.30000305175781
-31.25,1.0,54.0,45.0,2.6549999713897705,7305.67333984375,95.30000305175781
-21.200000762939453,1.0,42.0,57.0,2.700000047683716,7618.31689453125,96.69999694824219
-36.95000076293945,0.0,35.0,65.0,2.7130000591278076,7340.244140625,81.0999984741211
-43.400001525878906,1.0,24.0,75.0,2.742000102996826,7447.41845703125,81.0999984741211
-32.79999923706055,2.0,39.0,59.0,2.680999994277954,5710.84130859375,82.0
-26.100000381469727,5.0,40.0,55.0,2.694000005722046,4991.93505859375,88.19999694824219
-44.29999923706055,1.0,23.0,76.0,2.74399995803833,7596.37060546875,87.5
-45.150001525878906,0.0,32.0,68.0,2.7269999980926514,7671.064453125,79.69999694824219
-25.59000015258789,0.0,0.0,0.0,0.0,3553.359130859375,82.80000305175781
-26.350000381469727,6.0,43.0,51.0,2.6440000534057617,5636.26171875,88.5999984741211
-25.299999237060547,0.0,52.0,48.0,2.6610000133514404,6990.42578125,103.69999694824219
-33.400001525878906,2.0,50.0,48.0,2.6549999713897705,7253.40869140625,85.19999694824219
-44.25,1.0,33.0,66.0,2.742000102996826,7523.443359375,74.5
-17.399999618530273,15.0,35.0,50.0,2.630000114440918,1645.7978515625,81.0
-19.200000762939453,2.0,38.0,60.0,2.7100000381469727,7618.31689453125,98.5999984741211
-50.400001525878906,1.0,35.0,64.0,2.7190001010894775,7559.294921875,69.30000305175781
-49.25,0.0,25.0,75.0,2.7179999351501465,7595.45703125,76.0
-30.600000381469727,1.0,45.0,54.0,2.739000082015991,4540.501953125,82.5
-32.54999923706055,0.0,37.0,63.0,2.677000045776367,7488.591796875,83.0999984741211
-25.600000381469727,1.0,44.0,55.0,2.7170000076293945,4540.501953125,94.9000015258789
-24.399999618530273,1.0,41.0,58.0,2.7880001068115234,7253.40869140625,102.9000015258789
-18.700000762939453,1.0,40.0,59.0,2.697000026702881,5694.24072265625,119.4000015258789
-48.45000076293945,0.0,38.0,62.0,2.7090001106262207,7447.41845703125,69.30000305175781
-48.29999923706055,0.0,34.0,66.0,2.739000082015991,7596.37060546875,69.80000305175781
-45.900001525878906,0.0,26.0,74.0,2.686000108718872,7340.244140625,75.5
-29.100000381469727,1.0,52.0,47.0,2.677999973297119,4991.93505859375,81.5
-30.899999618530273,1.0,49.0,50.0,2.6570000648498535,6485.58544921875,84.30000305175781
-43.400001525878906,1.0,31.0,68.0,2.7149999141693115,7488.591796875,85.80000305175781
-28.549999237060547,0.0,39.0,61.0,2.697000026702881,7488.591796875,89.5
-40.650001525878906,12.0,29.0,58.0,2.73799991607666,6521.95361328125,65.0
-49.25,0.0,25.0,75.0,2.7179999351501465,7595.45703125,76.0
-28.299999237060547,1.0,51.0,48.0,2.6559998989105225,6990.42578125,98.30000305175781
-23.100000381469727,3.0,31.0,66.0,2.693000078201294,6440.28466796875,87.0999984741211
-24.399999618530273,15.0,28.0,38.0,2.697000026702881,4006.3388671875,59.5
-42.849998474121094,1.0,26.0,73.0,2.7090001106262207,7559.294921875,87.5
-17.59000015258789,3.0,56.0,41.0,2.6540000438690186,3318.739013671875,85.4000015258789
-40.0,2.0,36.0,62.0,2.7209999561309814,7559.294921875,83.19999694824219
-40.349998474121094,1.0,30.0,69.0,2.73799991607666,7340.244140625,88.69999694824219
-20.809999465942383,0.0,61.0,39.0,2.6540000438690186,2151.833251953125,77.0
-19.530000686645508,4.0,37.0,59.0,2.680000066757202,2100.21240234375,93.80000305175781
-17.799999237060547,2.0,50.0,48.0,2.7179999351501465,5213.552734375,92.0999984741211
-39.900001525878906,2.0,30.0,68.0,2.7260000705718994,7082.2646484375,81.69999694824219
-25.799999237060547,2.0,48.0,50.0,2.6630001068115234,5710.84130859375,93.0
-48.25,1.0,42.0,57.0,2.7279999256134033,7671.064453125,61.599998474121094
-36.0,2.0,26.0,72.0,2.686000108718872,6542.29833984375,81.5999984741211
-24.6200008392334,0.0,38.0,62.0,2.609999895095825,3277.467041015625,91.69999694824219
-22.270000457763672,3.0,49.0,48.0,2.6689999103546143,2886.098388671875,86.30000305175781
-22.399999618530273,3.0,50.0,47.0,2.6470000743865967,4972.50390625,112.9000015258789
-40.25,6.0,49.0,45.0,2.7190001010894775,7305.67333984375,81.9000015258789
-26.0,1.0,43.0,56.0,2.6640000343322754,7559.294921875,91.30000305175781
-37.54999923706055,0.0,37.0,63.0,2.7149999141693115,7488.591796875,82.30000305175781
-35.400001525878906,1.0,35.0,64.0,2.6760001182556152,6521.95361328125,82.5999984741211
-33.400001525878906,1.0,37.0,62.0,2.6989998817443848,6521.95361328125,84.0
-37.66999816894531,67.0,15.0,18.0,2.6510000228881836,6242.24951171875,41.29999923706055
-41.849998474121094,1.0,30.0,69.0,2.7119998931884766,7559.294921875,84.0999984741211
-37.70000076293945,1.0,34.0,65.0,2.756999969482422,6707.5654296875,80.80000305175781
-41.400001525878906,1.0,35.0,64.0,2.7320001125335693,6521.95361328125,73.5
-45.95000076293945,0.0,37.0,63.0,2.7260000705718994,7528.234375,68.69999694824219
-23.5,0.0,42.0,58.0,2.677000045776367,3368.67626953125,96.69999694824219
-47.900001525878906,2.0,34.0,64.0,2.7109999656677246,7559.294921875,68.0999984741211
-37.95000076293945,1.0,33.0,66.0,2.7149999141693115,7340.244140625,82.4000015258789
-33.29999923706055,5.0,49.0,46.0,2.63700008392334,6990.42578125,83.80000305175781
-21.299999237060547,0.0,37.0,63.0,2.6459999084472656,6551.03759765625,94.0
-40.650001525878906,1.0,32.0,67.0,2.7290000915527344,7488.591796875,85.19999694824219
-19.110000610351562,0.0,51.0,49.0,2.6519999504089355,3318.739013671875,87.5
-48.95000076293945,0.0,31.0,69.0,2.7230000495910645,7447.41845703125,73.19999694824219
-30.600000381469727,1.0,50.0,49.0,2.6619999408721924,5497.3212890625,84.0
-46.900001525878906,0.0,21.0,79.0,2.736999988555908,7082.2646484375,74.5999984741211
-33.29999923706055,0.0,37.0,63.0,2.6610000133514404,6551.03759765625,92.9000015258789
-17.299999237060547,2.0,43.0,55.0,2.671999931335449,6551.03759765625,94.9000015258789
-34.400001525878906,2.0,47.0,51.0,2.7130000591278076,7253.40869140625,76.9000015258789
-24.299999237060547,2.0,50.0,48.0,2.680000066757202,6990.42578125,98.4000015258789
-18.600000381469727,1.0,56.0,43.0,2.6689999103546143,4991.93505859375,89.19999694824219
-23.600000381469727,1.0,44.0,55.0,2.7300000190734863,4540.501953125,85.69999694824219
-49.5,10.0,44.0,46.0,2.677999973297119,7340.244140625,67.0
-43.20000076293945,1.0,19.0,80.0,2.7300000190734863,7595.45703125,95.30000305175781
-30.399999618530273,1.0,68.0,31.0,2.697000026702881,7253.40869140625,92.0
-40.70000076293945,16.0,32.0,52.0,2.697999954223633,6707.5654296875,68.19999694824219
-17.899999618530273,49.0,22.0,29.0,2.635999917984009,1645.87890625,54.099998474121094
-12.5,47.0,32.0,21.0,2.6730000972747803,760.4310913085938,35.5
-38.29999923706055,4.0,36.0,60.0,2.7049999237060547,6990.42578125,83.80000305175781
-38.95000076293945,4.0,32.0,64.0,2.7320001125335693,7152.54931640625,79.0999984741211
-30.299999237060547,1.0,49.0,50.0,2.6559998989105225,6990.42578125,93.80000305175781
-38.650001525878906,23.0,33.0,44.0,2.678999900817871,6242.24951171875,67.0999984741211
-20.799999237060547,0.0,43.0,57.0,2.6730000972747803,5710.84130859375,106.5
-50.45000076293945,0.0,34.0,66.0,2.7230000495910645,7447.41845703125,65.4000015258789
-44.79999923706055,22.0,33.0,45.0,2.688999891281128,7488.591796875,52.0
-42.349998474121094,1.0,27.0,72.0,2.7239999771118164,7340.244140625,89.9000015258789
-48.25,1.0,42.0,57.0,2.7279999256134033,7671.064453125,61.599998474121094
-38.25,1.0,51.0,48.0,2.688999891281128,7305.67333984375,95.9000015258789
-17.920000076293945,1.0,51.0,48.0,2.624000072479248,2886.098388671875,95.0999984741211
-23.299999237060547,2.0,60.0,38.0,2.6589999198913574,6990.42578125,107.80000305175781
-38.70000076293945,1.0,31.0,68.0,2.740999937057495,6707.5654296875,83.30000305175781
-24.329999923706055,1.0,46.0,53.0,2.691999912261963,5386.92919921875,95.30000305175781
-41.349998474121094,1.0,33.0,66.0,2.734999895095825,6440.28466796875,69.80000305175781
-37.099998474121094,0.0,38.0,62.0,2.7090001106262207,6440.28466796875,85.4000015258789
-26.93000030517578,1.0,54.0,45.0,2.6649999618530273,6000.03662109375,100.4000015258789
-50.04999923706055,0.0,32.0,68.0,2.7060000896453857,7618.31689453125,68.0999984741211
-23.950000762939453,1.0,46.0,53.0,2.6740000247955322,5578.6337890625,99.0999984741211
-40.22999954223633,1.0,30.0,69.0,2.7039999961853027,7618.31689453125,85.69999694824219
-43.79999923706055,2.0,19.0,79.0,2.742000102996826,7596.37060546875,94.0
-19.889999389648438,1.0,42.0,57.0,2.697000026702881,5003.37548828125,96.30000305175781
-25.389999389648438,0.0,41.0,59.0,2.697000026702881,5003.37548828125,91.5
-33.099998474121094,2.0,37.0,61.0,2.7200000286102295,5904.5302734375,80.69999694824219
-16.920000076293945,1.0,45.0,54.0,2.6689999103546143,2513.826416015625,98.9000015258789
-26.399999618530273,1.0,47.0,52.0,2.6760001182556152,7253.40869140625,102.80000305175781
-45.900001525878906,0.0,30.0,70.0,2.747999906539917,7082.2646484375,71.80000305175781
-25.399999618530273,3.0,55.0,42.0,2.6410000324249268,4972.50390625,96.4000015258789
-47.470001220703125,0.0,22.0,78.0,2.7179999351501465,7270.08740234375,73.5
-31.100000381469727,1.0,36.0,63.0,2.700000047683716,6440.28466796875,80.0
-42.58000183105469,1.0,38.0,61.0,2.6989998817443848,6242.24951171875,76.19999694824219
-20.899999618530273,1.0,45.0,54.0,2.690999984741211,6485.58544921875,106.80000305175781
-40.099998474121094,13.0,38.0,49.0,2.7049999237060547,6242.24951171875,69.9000015258789
-17.299999237060547,2.0,43.0,55.0,2.671999931335449,6551.03759765625,94.9000015258789
-30.809999465942383,61.0,23.0,16.0,2.6710000038146973,3564.92138671875,28.700000762939453
-45.45000076293945,1.0,38.0,61.0,2.743000030517578,7528.234375,66.5999984741211
-20.399999618530273,2.0,49.0,49.0,2.6489999294281006,4753.81884765625,111.69999694824219
-14.850000381469727,2.0,49.0,49.0,2.703000068664551,2122.281494140625,96.4000015258789
-44.25,1.0,34.0,65.0,2.684999942779541,7559.294921875,74.69999694824219
-39.349998474121094,2.0,32.0,66.0,2.7300000190734863,7340.244140625,80.80000305175781
-18.399999618530273,2.0,29.0,69.0,2.687000036239624,4419.67822265625,118.0
-47.79999923706055,0.0,33.0,67.0,2.7149999141693115,7595.45703125,70.0999984741211
-39.0,1.0,34.0,65.0,2.7130000591278076,7559.294921875,84.0999984741211
-20.549999237060547,0.0,43.0,57.0,2.688999891281128,7488.591796875,99.19999694824219
-18.399999618530273,1.0,36.0,62.0,2.6489999294281006,4753.81884765625,114.5
-45.959999084472656,2.0,30.0,68.0,2.75,7270.08740234375,69.5999984741211
-27.030000686645508,1.0,34.0,65.0,2.7290000915527344,3564.92138671875,97.9000015258789
-37.400001525878906,0.0,39.0,61.0,2.7139999866485596,7082.2646484375,78.30000305175781
-22.399999618530273,4.0,42.0,54.0,2.6480000019073486,4006.3388671875,104.5
-26.299999237060547,1.0,37.0,62.0,2.6570000648498535,3961.40185546875,94.4000015258789
-31.600000381469727,4.0,47.0,49.0,2.740999937057495,4540.501953125,76.5
-29.100000381469727,0.0,35.0,65.0,2.696000099182129,7152.54931640625,84.80000305175781
-31.299999237060547,2.0,46.0,52.0,2.6630001068115234,6990.42578125,94.4000015258789
-44.95000076293945,0.0,34.0,66.0,2.7269999980926514,7152.54931640625,70.5999984741211
-45.04999923706055,1.0,24.0,75.0,2.7090001106262207,7618.31689453125,77.0999984741211
-41.900001525878906,5.0,26.0,69.0,2.7009999752044678,7082.2646484375,81.4000015258789
-46.25,3.0,45.0,52.0,2.7290000915527344,7671.064453125,64.5999984741211
-27.399999618530273,38.0,16.0,34.0,2.7230000495910645,4419.67822265625,74.0
-25.200000762939453,1.0,39.0,60.0,2.697000026702881,7618.31689453125,84.4000015258789
-39.70000076293945,1.0,28.0,71.0,2.7279999256134033,6707.5654296875,83.80000305175781
-35.29999923706055,1.0,35.0,64.0,2.6679999828338623,6551.03759765625,94.0
-46.349998474121094,0.0,30.0,70.0,2.7260000705718994,7152.54931640625,70.5999984741211
-45.95000076293945,1.0,29.0,70.0,2.7330000400543213,7447.41845703125,84.80000305175781
-44.849998474121094,1.0,44.0,55.0,2.697000026702881,7559.294921875,67.0
-37.22999954223633,1.0,33.0,66.0,2.6989998817443848,7618.31689453125,87.4000015258789
-28.229999542236328,1.0,57.0,42.0,2.6649999618530273,7305.67333984375,101.30000305175781
-40.70000076293945,16.0,32.0,52.0,2.697999954223633,6707.5654296875,68.19999694824219
-19.399999618530273,1.0,38.0,61.0,2.7090001106262207,6521.95361328125,91.0999984741211
-50.470001220703125,0.0,31.0,69.0,2.7219998836517334,7618.31689453125,64.69999694824219
-24.0,2.0,40.0,58.0,2.6659998893737793,7559.294921875,93.19999694824219
-27.510000228881836,1.0,35.0,64.0,2.681999921798706,4368.7109375,90.9000015258789
-48.25,0.0,31.0,69.0,2.7230000495910645,7523.443359375,74.9000015258789
-34.900001525878906,1.0,45.0,54.0,2.7009999752044678,6485.58544921875,79.4000015258789
-23.899999618530273,8.0,37.0,55.0,2.6630001068115234,4292.00244140625,90.0
-29.700000762939453,2.0,35.0,63.0,2.7149999141693115,5192.0009765625,74.30000305175781
-46.47999954223633,1.0,36.0,63.0,2.7249999046325684,7618.31689453125,66.5999984741211
-48.45000076293945,0.0,39.0,61.0,2.700000047683716,7528.234375,64.4000015258789
-32.29999923706055,10.0,57.0,33.0,2.6559998989105225,3961.40185546875,56.5
-22.389999389648438,1.0,44.0,55.0,2.690000057220459,5003.37548828125,93.0
-18.0,1.0,41.0,58.0,2.7049999237060547,7559.294921875,95.9000015258789
-39.95000076293945,1.0,28.0,71.0,2.7109999656677246,7152.54931640625,87.4000015258789
-20.600000381469727,3.0,47.0,50.0,2.6740000247955322,4044.38623046875,111.9000015258789
-32.25,27.0,35.0,37.0,2.6480000019073486,5265.06787109375,66.19999694824219
-17.920000076293945,0.0,48.0,52.0,2.694000005722046,2151.833251953125,92.5999984741211
-25.100000381469727,0.0,44.0,56.0,2.681999921798706,5904.5302734375,102.69999694824219
-17.100000381469727,2.0,54.0,43.0,2.677999973297119,4991.93505859375,83.5
-47.25,0.0,29.0,71.0,2.740999937057495,7523.443359375,74.80000305175781
-27.299999237060547,2.0,55.0,43.0,2.6480000019073486,6990.42578125,97.69999694824219
-43.95000076293945,1.0,28.0,71.0,2.734999895095825,7528.234375,80.4000015258789
-45.70000076293945,51.0,20.0,24.0,2.622999906539917,6521.95361328125,43.20000076293945
-50.45000076293945,0.0,34.0,66.0,2.7230000495910645,7447.41845703125,65.4000015258789
-20.93000030517578,4.0,57.0,39.0,2.6449999809265137,6000.03662109375,100.5999984741211
-31.100000381469727,0.0,42.0,58.0,2.688999891281128,5904.5302734375,79.5
-38.54999923706055,0.0,34.0,66.0,2.7330000400543213,7488.591796875,81.30000305175781
-24.0,2.0,40.0,58.0,2.6659998893737793,7559.294921875,93.19999694824219
-18.399999618530273,2.0,49.0,49.0,2.6429998874664307,4972.50390625,113.30000305175781
-46.0,47.0,26.0,27.0,2.6540000438690186,5578.6337890625,31.100000381469727
-41.0,2.0,32.0,66.0,2.746999979019165,7559.294921875,80.4000015258789
-38.93000030517578,7.0,43.0,49.0,2.7209999561309814,6000.03662109375,92.5
-23.510000228881836,1.0,43.0,56.0,2.688999891281128,4368.7109375,96.4000015258789
-50.75,0.0,36.0,64.0,2.73799991607666,7671.064453125,68.4000015258789
-43.650001525878906,0.0,32.0,68.0,2.7170000076293945,6521.95361328125,67.80000305175781
-29.399999618530273,0.0,33.0,67.0,2.6640000343322754,6521.95361328125,88.0
-35.099998474121094,16.0,26.0,36.0,2.691999912261963,5904.5302734375,56.599998474121094
-19.299999237060547,0.0,38.0,62.0,2.684000015258789,3961.40185546875,89.69999694824219
-45.25,3.0,33.0,64.0,2.743000030517578,7523.443359375,81.80000305175781
-38.900001525878906,2.0,31.0,67.0,2.746999979019165,7082.2646484375,79.4000015258789
-48.75,0.0,33.0,67.0,2.7300000190734863,7523.443359375,70.80000305175781
-26.440000534057617,0.0,42.0,58.0,2.700000047683716,4698.1865234375,96.80000305175781
-32.599998474121094,49.0,23.0,15.0,2.6640000343322754,4540.501953125,37.0
-48.400001525878906,2.0,31.0,67.0,2.7100000381469727,7488.591796875,69.69999694824219
-29.5,7.0,50.0,43.0,2.6689999103546143,5469.0263671875,80.9000015258789
-25.809999465942383,0.0,55.0,45.0,2.619999885559082,3318.739013671875,72.0999984741211
-39.29999923706055,42.0,22.0,34.0,2.6549999713897705,6551.03759765625,58.400001525878906
-45.959999084472656,2.0,30.0,68.0,2.75,7270.08740234375,69.5999984741211
-25.600000381469727,52.0,9.0,9.0,2.6549999713897705,4044.38623046875,42.20000076293945
-26.899999618530273,7.0,44.0,49.0,2.569999933242798,4292.00244140625,87.5
-20.100000381469727,1.0,54.0,45.0,2.6470000743865967,4991.93505859375,87.5
-25.299999237060547,1.0,53.0,46.0,2.6559998989105225,6990.42578125,103.69999694824219
-19.100000381469727,1.0,31.0,68.0,2.697999954223633,6440.28466796875,91.4000015258789
-47.95000076293945,8.0,32.0,60.0,2.7079999446868896,7270.08740234375,61.29999923706055
-44.400001525878906,1.0,34.0,65.0,2.736999988555908,7447.41845703125,75.0999984741211
-47.400001525878906,11.0,28.0,61.0,2.7330000400543213,7559.294921875,71.19999694824219
-19.100000381469727,0.0,40.0,60.0,2.7060000896453857,7152.54931640625,93.80000305175781
-39.099998474121094,3.0,37.0,60.0,2.697000026702881,6242.24951171875,80.5999984741211
-18.100000381469727,2.0,32.0,66.0,2.7320001125335693,7340.244140625,90.19999694824219
-38.029998779296875,6.0,25.0,69.0,2.7070000171661377,5578.6337890625,93.0
-38.0,2.0,39.0,59.0,2.694999933242798,7559.294921875,82.19999694824219
-20.010000228881836,3.0,45.0,51.0,2.61299991607666,2122.6064453125,91.80000305175781
-39.70000076293945,1.0,28.0,71.0,2.7279999256134033,6707.5654296875,83.80000305175781
-42.349998474121094,13.0,32.0,54.0,2.680999994277954,7152.54931640625,75.9000015258789
-45.29999923706055,1.0,30.0,69.0,2.680000066757202,6521.95361328125,64.0
-25.350000381469727,1.0,45.0,54.0,2.632999897003174,5636.26171875,94.4000015258789
-31.25,52.0,18.0,14.0,2.6040000915527344,3748.377197265625,27.5
-19.350000381469727,40.0,30.0,30.0,2.5940001010894775,1734.2789306640625,42.0
-44.400001525878906,7.0,23.0,70.0,2.740000009536743,7082.2646484375,69.0
-41.54999923706055,0.0,30.0,70.0,2.7190001010894775,7488.591796875,91.5999984741211
-34.29999923706055,2.0,36.0,62.0,2.671999931335449,5996.48876953125,85.4000015258789
-43.970001220703125,3.0,34.0,63.0,2.7300000190734863,7270.08740234375,68.9000015258789
-21.299999237060547,1.0,44.0,55.0,2.690000057220459,6990.42578125,110.5999984741211
-46.29999923706055,1.0,23.0,76.0,2.756999969482422,7595.45703125,76.5
-32.439998626708984,2.0,40.0,58.0,2.700000047683716,4698.1865234375,86.19999694824219
-22.549999237060547,0.0,41.0,59.0,2.680999994277954,7488.591796875,95.5999984741211
-24.399999618530273,3.0,40.0,57.0,2.6540000438690186,4972.50390625,108.0999984741211
-45.25,2.0,40.0,58.0,2.7239999771118164,7559.294921875,58.400001525878906
-40.650001525878906,12.0,29.0,58.0,2.73799991607666,6521.95361328125,65.0
-26.59000015258789,0.0,0.0,0.0,0.0,3553.359130859375,74.80000305175781
-38.349998474121094,1.0,34.0,65.0,2.7039999961853027,6440.28466796875,87.0
-18.299999237060547,0.0,55.0,45.0,2.687000036239624,3961.40185546875,98.69999694824219
-22.25,28.0,27.0,23.0,2.6710000038146973,2151.833251953125,38.79999923706055
-45.95000076293945,0.0,32.0,68.0,2.7179999351501465,7152.54931640625,69.5999984741211
-20.700000762939453,2.0,45.0,53.0,2.697999954223633,5694.24072265625,112.30000305175781
-44.849998474121094,1.0,44.0,55.0,2.697000026702881,7559.294921875,67.0
-17.219999313354492,4.0,46.0,50.0,2.634000062942505,2208.824951171875,73.5
-42.349998474121094,13.0,32.0,54.0,2.680999994277954,7152.54931640625,75.9000015258789
-23.299999237060547,0.0,41.0,59.0,2.635999917984009,6551.03759765625,88.9000015258789
-19.299999237060547,4.0,47.0,49.0,2.677000045776367,6990.42578125,104.4000015258789
-20.350000381469727,1.0,41.0,58.0,2.6559998989105225,5636.26171875,97.9000015258789
-26.549999237060547,0.0,41.0,59.0,2.6730000972747803,7488.591796875,92.0999984741211
-23.700000762939453,1.0,40.0,59.0,2.6470000743865967,5192.0009765625,106.69999694824219
-24.399999618530273,1.0,34.0,65.0,2.6649999618530273,4419.67822265625,100.0
-20.329999923706055,44.0,23.0,26.0,2.7190001010894775,1933.1990966796875,36.79999923706055
-22.549999237060547,0.0,41.0,59.0,2.680999994277954,7488.591796875,95.5999984741211
-32.5,52.0,22.0,18.0,2.7209999561309814,3748.377197265625,30.0
-18.25,2.0,55.0,43.0,2.6630001068115234,7305.67333984375,103.80000305175781
-43.900001525878906,5.0,39.0,56.0,2.740999937057495,7082.2646484375,70.80000305175781
-38.349998474121094,2.0,34.0,64.0,2.7160000801086426,7152.54931640625,79.30000305175781
-19.360000610351562,0.0,51.0,49.0,2.697999954223633,2151.833251953125,90.9000015258789
-36.70000076293945,1.0,30.0,69.0,2.7360000610351562,6707.5654296875,83.30000305175781
-40.349998474121094,1.0,23.0,76.0,2.7079999446868896,7152.54931640625,90.0999984741211
-47.5,0.0,29.0,71.0,2.7179999351501465,7340.244140625,74.5
-23.0,0.0,43.0,57.0,2.6559998989105225,6542.29833984375,93.69999694824219
-46.95000076293945,0.0,36.0,64.0,2.7330000400543213,7447.41845703125,64.80000305175781
-20.299999237060547,0.0,35.0,65.0,2.6600000858306885,5996.48876953125,116.30000305175781
-36.20000076293945,1.0,32.0,67.0,2.7360000610351562,6707.5654296875,82.5999984741211
-17.299999237060547,7.0,40.0,53.0,2.6440000534057617,1716.6614990234375,97.30000305175781
-44.25,1.0,33.0,66.0,2.742000102996826,7523.443359375,74.5
-45.79999923706055,16.0,29.0,55.0,2.7179999351501465,7595.45703125,66.5999984741211
-45.25,2.0,40.0,58.0,2.7239999771118164,7559.294921875,58.400001525878906
-44.95000076293945,2.0,30.0,68.0,2.7249999046325684,7447.41845703125,76.30000305175781
-24.600000381469727,9.0,40.0,51.0,2.684000015258789,4044.38623046875,86.0
-50.95000076293945,0.0,37.0,63.0,2.694000005722046,7447.41845703125,61.900001525878906
-45.75,2.0,31.0,67.0,2.74399995803833,7523.443359375,72.69999694824219
-23.600000381469727,6.0,44.0,50.0,2.6600000858306885,4044.38623046875,74.4000015258789
-26.299999237060547,0.0,49.0,51.0,2.6670000553131104,5386.92919921875,90.5
-18.350000381469727,5.0,39.0,56.0,2.631999969482422,1714.9508056640625,99.5
-37.400001525878906,0.0,39.0,61.0,2.7139999866485596,7082.2646484375,78.30000305175781
-30.299999237060547,0.0,44.0,56.0,2.684000015258789,5386.92919921875,83.69999694824219
-23.799999237060547,0.0,48.0,52.0,2.6710000038146973,5710.84130859375,98.0
-29.799999237060547,1.0,45.0,54.0,2.7049999237060547,5213.552734375,87.69999694824219
-43.400001525878906,1.0,31.0,68.0,2.7149999141693115,7488.591796875,85.80000305175781
-27.700000762939453,1.0,49.0,50.0,2.6570000648498535,5694.24072265625,91.80000305175781
-27.299999237060547,0.0,39.0,61.0,2.6559998989105225,6551.03759765625,95.5999984741211
-36.93000030517578,9.0,54.0,37.0,2.621000051498413,6000.03662109375,96.5999984741211
-48.400001525878906,2.0,27.0,71.0,2.740999937057495,7488.591796875,69.69999694824219
-25.200000762939453,1.0,43.0,56.0,2.630000114440918,5192.0009765625,97.5
-25.229999542236328,2.0,48.0,50.0,2.694000005722046,7305.67333984375,103.4000015258789
-28.299999237060547,0.0,48.0,52.0,2.6570000648498535,5265.06787109375,81.4000015258789
-34.099998474121094,0.0,34.0,66.0,2.7109999656677246,7340.244140625,85.19999694824219
-22.0,0.0,38.0,62.0,2.6530001163482666,6542.29833984375,96.5999984741211
-27.299999237060547,0.0,39.0,61.0,2.6559998989105225,6551.03759765625,95.5999984741211
-31.399999618530273,2.0,36.0,62.0,2.5999999046325684,6521.95361328125,77.80000305175781
-45.459999084472656,0.0,30.0,70.0,2.739000082015991,7270.08740234375,78.30000305175781
-51.45000076293945,1.0,37.0,62.0,2.7209999561309814,7618.31689453125,66.5
-48.79999923706055,11.0,22.0,67.0,2.744999885559082,7488.591796875,76.69999694824219
-38.900001525878906,2.0,31.0,67.0,2.746999979019165,7082.2646484375,79.4000015258789
-23.899999618530273,1.0,46.0,53.0,2.7060000896453857,5297.87353515625,83.4000015258789
-42.20000076293945,0.0,33.0,67.0,2.742000102996826,6707.5654296875,71.69999694824219
-28.600000381469727,0.0,53.0,47.0,2.6540000438690186,5497.3212890625,86.69999694824219
-47.75,2.0,30.0,68.0,2.7219998836517334,7523.443359375,73.5999984741211
-26.450000762939453,62.0,4.0,32.0,2.700000047683716,2949.35986328125,37.29999923706055
-44.400001525878906,1.0,34.0,65.0,2.7300000190734863,7488.591796875,74.69999694824219
-47.54999923706055,0.0,38.0,62.0,2.7330000400543213,7488.591796875,64.30000305175781
-38.5,3.0,43.0,54.0,2.681999921798706,5469.0263671875,76.69999694824219
-44.33000183105469,0.0,30.0,70.0,2.7019999027252197,7340.244140625,79.0999984741211
-31.399999618530273,1.0,44.0,55.0,2.678999900817871,7253.40869140625,88.5999984741211
-41.400001525878906,1.0,35.0,64.0,2.7320001125335693,6521.95361328125,73.5
-33.5099983215332,33.0,30.0,34.0,2.671999931335449,4368.7109375,55.29999923706055
-28.549999237060547,15.0,30.0,55.0,2.7309999465942383,3753.5146484375,90.0
-46.45000076293945,0.0,36.0,64.0,2.7330000400543213,7528.234375,64.5
-17.299999237060547,1.0,41.0,58.0,2.6689999103546143,3961.40185546875,94.19999694824219
-44.959999084472656,1.0,31.0,68.0,2.7170000076293945,7270.08740234375,72.0
-47.45000076293945,0.0,40.0,60.0,2.7139999866485596,7528.234375,64.0999984741211
-49.75,9.0,31.0,60.0,2.6700000762939453,7523.443359375,71.80000305175781
-42.099998474121094,0.0,32.0,68.0,2.7309999465942383,6440.28466796875,69.69999694824219
-42.400001525878906,25.0,21.0,50.0,2.7009999752044678,7082.2646484375,74.5999984741211
-45.25,3.0,33.0,64.0,2.743000030517578,7523.443359375,81.80000305175781
-24.399999618530273,3.0,50.0,47.0,2.671999931335449,7253.40869140625,102.9000015258789
-21.299999237060547,1.0,40.0,59.0,2.6730000972747803,6191.42724609375,103.4000015258789
-31.799999237060547,2.0,53.0,45.0,2.7219998836517334,5213.552734375,83.0
-52.599998474121094,2.0,40.0,58.0,2.6110000610351562,7618.31689453125,58.900001525878906
-30.600000381469727,2.0,49.0,48.0,2.6640000343322754,4991.93505859375,74.69999694824219
-47.47999954223633,0.0,14.0,86.0,2.7170000076293945,7618.31689453125,87.69999694824219
-19.299999237060547,1.0,49.0,50.0,2.6579999923706055,6551.03759765625,94.30000305175781
-36.400001525878906,2.0,46.0,52.0,2.693000078201294,7253.40869140625,78.30000305175781
-28.030000686645508,1.0,37.0,62.0,2.7139999866485596,3564.92138671875,93.0
